PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
241,2014,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,0.0,6.0,5.0,7.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,2197.0
245,2014,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,2197.0
249,2014,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,26.0,1.0,0.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,14040.0
252,2014,0,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,6.0,11.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,10.0,18111.0
262,2014,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,8.0,20071.0
266,2014,0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,6.0,0.0,2.0,3.0,34.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,5.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,8126.0
269,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,8.0,10.0,1.0,4.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,9.0,8206.0
271,2014,0,0.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,17047.0
273,2014,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14040.0
279,2014,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,2.0,3.0,0.0,15.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8074.0
281,2014,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,1.0,0.0,4.0,12.0,1.0,0.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,2058.0
282,2014,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,2.0,1.0,14.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,2.0,10.0,7.0,2.0,9.0,1.0,5.0,4.0,2.0,2.0,0.0,8.0,8157.0
283,2014,0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,13034.0
284,2014,0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20071.0
285,2014,0,0.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,7.0,7.0,2.0,8.0,1.0,5.0,1.0,6.0,2.0,2.0,8.0,6170.0
289,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,10.0,4.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,13168.0
290,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,1.0,8.0,8126.0
294,2014,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,2.0,10.0,1.0,6.0,6.0,1.0,0.0,2.0,8.0,8194.0
296,2014,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,9.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,8107.0
301,2014,0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,5.0,13.0,1.0,7.0,7.0,0.0,0.0,1.0,8.0,13151.0
305,2014,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,3.0,0.0,2.0,6.0,7.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,1.0,8.0,13168.0
306,2014,0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,7.0,2.0,4.0,3.0,2.0,1.0,1.0,13.0,19039.0
308,2014,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,1.0,8.0,14195.0
311,2014,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,9.0,8012.0
313,2014,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,1.0,0.0,4.0,14.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,14040.0
314,2014,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,8.0,8181.0
321,2014,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,5.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,8.0,8139.0
325,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,7.0,1.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,8038.0
332,2014,0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,5.0,5.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,6.0,10.0,4.0,11.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,16070.0
333,2014,0,1.0,1.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,18.0,3.0,0.0,1.0,6.0,5.0,0.0,0.0,4.0,1.0,7.0,3.0,1.0,4.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,8.0,14040.0
338,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,8.0,2.0,4.0,4.0,1.0,1.0,0.0,8.0,8139.0
343,2014,0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,10155.0
344,2014,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,9.0,1.0,5.0,4.0,1.0,1.0,2.0,8.0,20054.0
346,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,12.0,1.0,7.0,7.0,0.0,1.0,1.0,9.0,13147.0
350,2014,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,5.0,10.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,0.0,8.0,20130.0
351,2014,0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,6.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0,4010.0
352,2014,0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2197.0
353,2014,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,8.0,2.0,4.0,4.0,1.0,1.0,1.0,8.0,8157.0
355,2014,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,1.0,8.0,8126.0
358,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,2.0,11.0,1.0,6.0,4.0,5.0,2.0,1.0,9.0,8162.0
361,2014,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,5.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,7.0,1.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14195.0
364,2014,0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,10.0,1.0,6.0,6.0,0.0,1.0,2.0,8.0,13151.0
368,2014,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,8.0,8145.0
370,2014,0,1.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,4.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,2058.0
371,2014,0,0.0,2.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,9.0,1.0,5.0,4.0,2.0,1.0,2.0,8.0,20054.0
372,2014,0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,6.0,1.0,4.0,4.0,1.0,1.0,1.0,8.0,8038.0
373,2014,0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,1.0,8.0,2058.0
375,2014,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,15.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,9.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,14105.0
377,2014,0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,8.0,8139.0
378,2014,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,18.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,2.0,7.0,1.0,3.0,3.0,0.0,1.0,0.0,8.0,20019.0
380,2014,0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,5.0,4.0,5.0,1.0,0.0,2.0,38.0,1.0,0.0,3.0,5.0,10.0,0.0,0.0,2.0,0.0,1.0,10.0,7.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,16070.0
382,2014,0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,4.0,5.0,0.0,0.0,1.0,100.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,9.0,5.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,8.0,16070.0
384,2014,0,0.0,1.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,12.0,1.0,4.0,4.0,1.0,1.0,0.0,8.0,19039.0
385,2014,0,1.0,1.0,2.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,24.0,3.0,1.0,3.0,5.0,0.0,2.0,1.0,8.0,2.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,11.0,1.0,6.0,6.0,1.0,2.0,1.0,8.0,16001.0
389,2014,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,7.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,4.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,8.0,14195.0
390,2014,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,20208.0
392,2014,0,0.0,2.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,7.0,10.0,5.0,8.0,1.0,5.0,4.0,2.0,1.0,2.0,8.0,19138.0
402,2014,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,11.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,13065.0
408,2014,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,8.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,14195.0
409,2014,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,12.0,1.0,5.0,5.0,1.0,1.0,1.0,8.0,14048.0
410,2014,0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,2.0,6.0,13034.0
412,2014,0,1.0,2.0,3.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,4.0,9.0,1.0,4.0,4.0,0.0,0.0,3.0,8.0,17068.0
413,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,13168.0
414,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,11.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,1.0,1.0,8.0,13065.0
420,2014,0,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,12.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,20208.0
421,2014,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,8.0,8181.0
424,2014,0,0.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,5.0,8.0,2.0,4.0,4.0,1.0,1.0,0.0,8.0,19174.0
425,2014,0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,13.0,5.0,5.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,16001.0
426,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,3.0,15.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,13151.0
429,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,8126.0
430,2014,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,13.0,1.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,5.0,7.0,1.0,3.0,2.0,1.0,1.0,0.0,8.0,14040.0
431,2014,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,20071.0
435,2014,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,8.0,14105.0
436,2014,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,8145.0
438,2014,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,2.0,0.0,3.0,31.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,8.0,14040.0
439,2014,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,2.0,2.0,14.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,9.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,8157.0
442,2014,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,9.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,3.0,1.0,4.0,5.0,8.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,13191.0
448,2014,0,1.0,1.0,4.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,1.0,2.0,6.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,10.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,13034.0
454,2014,0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,15.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,4125.0
