PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
3432,2015,1,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,8.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19043.0
3453,2015,1,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,5.0,9.0,1.0,4.0,4.0,0.0,0.0,2.0,6.0,14077.0
3480,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20208.0
3517,2015,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,7.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,8.0,13151.0
3604,2015,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,1.0,0.0,3.0,20.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,20019.0
3650,2015,1,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,16086.0
3657,2015,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,8145.0
3704,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,3.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19135.0
3716,2015,1,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,17033.0
3756,2015,1,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,7.0,8.0,5.0,8.0,1.0,5.0,4.0,3.0,3.0,2.0,8.0,4045.0
3799,2015,1,1.0,1.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,2.0,8.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,10155.0
3898,2015,1,1.0,1.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,9.0,1.0,5.0,3.0,4.0,2.0,2.0,9.0,16175.0
3970,2015,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,8126.0
4169,2015,1,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,10011.0
4176,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,12.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19138.0
4192,2015,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,5.0,7.0,1.0,4.0,2.0,4.0,2.0,1.0,9.0,20184.0
4199,2015,1,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,26.0,1.0,0.0,1.0,1.0,9.0,2.0,4.0,1.0,0.0,3.0,6.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,1.0,0.0,8.0,14040.0
4217,2015,1,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,5.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,10.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2101.0
4225,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,20089.0
4270,2015,1,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,5.0,1.0,0.0,3.0,7.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,16120.0
4288,2015,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,12.0,5.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,5.0,1.0,9.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,19035.0
4337,2015,1,1.0,1.0,3.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,5.0,1.0,1.0,6.0,2.0,0.0,4.0,15.0,8.0,0.0,2.0,3.0,8.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,19166.0
4381,2015,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,10155.0
4437,2015,1,1.0,1.0,7.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,16.0,19135.0
4481,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,28.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,20017.0
4507,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20037.0
4528,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,20130.0
4580,2015,1,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,5.0,6.0,1.0,2.0,1.0,3.0,2.0,1.0,8.0,13087.0
4590,2015,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,16.0,1.0,0.0,4.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,3.0,8.0,14077.0
4754,2015,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,14040.0
4757,2015,1,1.0,1.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,19.0,6.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,19035.0
4781,2015,1,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,17.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,18025.0
4824,2015,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,8.0,1.0,4.0,1.0,6.0,2.0,0.0,8.0,20019.0
4880,2015,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,10.0,1.0,4.0,4.0,0.0,0.0,1.0,8.0,14040.0
4904,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,3.0,12.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,20127.0
4905,2015,1,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,4125.0
4980,2015,1,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,5.0,2.0,0.0,3.0,41.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,9.0,1.0,4.0,2.0,4.0,1.0,2.0,9.0,16178.0
5122,2015,1,0.0,2.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,3.0,1.0,3.0,10.0,7.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,20089.0
5180,2015,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8038.0
5185,2015,1,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,7.0,1.0,15.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,14040.0
5257,2015,1,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2058.0
5329,2015,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,15.0,0.0,23.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,2.0,12.0,1.0,6.0,3.0,5.0,1.0,0.0,8.0,20127.0
5401,2015,1,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,8.0,8074.0
5403,2015,1,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,16.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,8.0,4045.0
5433,2015,1,1.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,2.0,0.0,2.0,5.0,10.0,2.0,6.0,1.0,4.0,4.0,1.0,1.0,3.0,8.0,4125.0
5459,2015,1,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,2.0,6.0,1.0,4.0,1.0,5.0,1.0,1.0,8.0,4125.0
5481,2015,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,7.0,1.0,3.0,1.0,3.0,3.0,2.0,8.0,14053.0
5562,2015,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,7.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,8.0,14040.0
5601,2015,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,10.0,10.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,8181.0
5602,2015,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,5.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,16070.0
5626,2015,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,40.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,16178.0
5733,2015,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,0.0,6.0,1.0,2.0,4.0,14.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,8074.0
5736,2015,1,1.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,0.0,6.0,0.0,2.0,1.0,13.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,5.0,12.0,1.0,6.0,6.0,0.0,0.0,1.0,8.0,8126.0
5755,2015,1,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,2058.0
5761,2015,1,1.0,2.0,3.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,2.0,3.0,1.0,0.0,6.0,10005.0
5763,2015,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,5.0,10.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,9.0,13151.0
5770,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,1.0,0.0,4.0,20.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,1.0,1.0,1.0,10.0,7.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,20208.0
5837,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,8.0,19043.0
6016,2015,1,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,2.0,0.0,3.0,11.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,2.0,9.0,2058.0
6019,2015,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19043.0
6034,2015,1,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,8.0,4125.0
6068,2015,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,1.0,4.0,2.0,0.0,8.0,13151.0
6084,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,8.0,20127.0
6130,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,10.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19166.0
6268,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20071.0
6320,2015,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,2.0,0.0,8.0,13151.0
6353,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,9.0,20192.0
6408,2015,1,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,1.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,2.0,8.0,14040.0
6432,2015,1,0.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,5.0,6.0,1.0,3.0,3.0,2.0,1.0,3.0,9.0,4045.0
6445,2015,1,1.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,3.0,3.0,6.0,1.0,4.0,8.0,1.0,4.0,2.0,4.0,1.0,2.0,8.0,4125.0
6532,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20208.0
6611,2015,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,2101.0
6632,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,20019.0
6634,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,7.0,10.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,11.0,20208.0
6643,2015,1,1.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,2.0,6.0,6.0,0.0,4.0,14.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,2197.0
6856,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,20208.0
6897,2015,1,0.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,4.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,8.0,17108.0
6899,2015,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,5.0,1.0,0.0,3.0,54.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,9.0,16178.0
6905,2015,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,12.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0,4.0,9.0,1.0,5.0,1.0,7.0,2.0,2.0,6.0,20208.0
